"feedname","eventname","timestamp","type","value"
"CASTALDI-T","ThreatIngestor Event: Twitter-Ryuk","04/12/2020 01:15:09","url","http://172.105.253.97/systembc/exec.vbs"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","04/12/2020 02:45:09","url","http://tradesgroups.com/"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","04/12/2020 03:00:08","url","http://ddnsssaa.ddns.net:8080"
"CASTALDI-T","ThreatIngestor Event: Twitter-Ryuk","04/12/2020 03:15:08","url","http://172.105.253.97/systembc/exec.vbs"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","04/12/2020 03:45:09","url","http://tradesgroups.com/"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","04/12/2020 12:00:19","url","http://allthemeanings.top"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","04/12/2020 12:00:19","url","http://167.71.138.137"
"CASTALDI-T","ThreatIngestor Event: Twitter-Ryuk","04/12/2020 16:45:08","url","http://172.105.253.97/systembc/exec.vbs"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","04/12/2020 17:30:08","url","http://193.161.193.99:4545"
"CASTALDI-T","ThreatIngestor Event: Twitter-Ryuk","04/12/2020 19:15:08","url","http://172.105.253.97/systembc/exec.vbs"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","04/12/2020 22:15:09","url","http://xoruf.ddns.net:5552"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","04/12/2020 23:15:11","url","http://167.71.138.137"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","04/12/2020 23:15:11","url","http://azomorinno.best"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","04/12/2020 23:15:11","url","http://oldaquafrsh.cyou"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","04/12/2020 23:15:11","url","http://rotapetek.cyou"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","04/12/2020 23:15:12","url","http://tatarinanaboskuto.cyou"
