"eventname","timestamp","type","value"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 13:00:10","md5","a4457c5dc9e61bf12e482909b5d77566"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 13:00:10","sha256","005e9151ee4b6399cd27d282bd53104ef59bd89fd3fb65c05cd959992f770afa"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 13:15:09","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 13:15:09","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 13:15:10","ip-dst","138.201.138.91"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 13:15:10","ip-dst","89.174.36.41"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 13:15:10","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 13:15:10","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 13:15:10","ip-dst","138.201.138.91"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 13:15:10","ip-dst","89.174.36.41"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 13:15:10","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 13:15:10","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 13:15:10","ip-dst","138.201.138.91"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 13:15:11","ip-dst","89.174.36.41"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 13:30:09","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 13:30:09","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 13:30:09","ip-dst","138.201.138.91"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 13:30:10","ip-dst","89.174.36.41"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 13:45:11","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 13:45:11","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 13:45:11","ip-dst","138.201.138.91"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 13:45:12","ip-dst","89.174.36.41"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 14:00:10","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 14:00:10","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 14:00:10","ip-dst","138.201.138.91"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 14:00:10","ip-dst","89.174.36.41"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 14:00:10","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 14:00:10","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 14:00:11","ip-dst","138.201.138.91"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 14:00:11","ip-dst","89.174.36.41"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 14:15:09","sha256","692aa8adc305de52bc4c784fc272aaf943b4f8128162b712b24444342078c751"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 14:15:09","sha256","c2482679c665dbec35164aba7554000817139035dc12efc9e936790ca49e7854"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 14:15:10","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 14:15:10","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 14:15:10","ip-dst","138.201.138.91"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 14:15:10","ip-dst","89.174.36.41"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 14:30:09","sha256","692aa8adc305de52bc4c784fc272aaf943b4f8128162b712b24444342078c751"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 14:30:09","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 14:30:09","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 14:30:09","ip-dst","138.201.138.91"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 14:30:10","ip-dst","89.174.36.41"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 15:15:09","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 15:15:09","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 15:15:09","ip-dst","138.201.138.91"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 15:15:09","ip-dst","89.174.36.41"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 15:15:09","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 15:15:10","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 15:15:10","ip-dst","138.201.138.91"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 15:15:10","ip-dst","89.174.36.41"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 15:15:10","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 15:15:10","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 15:15:10","ip-dst","138.201.138.91"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 15:15:10","ip-dst","89.174.36.41"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 16:30:09","sha256","c2482679c665dbec35164aba7554000817139035dc12efc9e936790ca49e7854"
"ThreatIngestor Event: Twitter-Njrat","10/12/2020 16:45:09","url","http://ddnsssaa.ddns.net:8080"
"ThreatIngestor Event: Twitter-Njrat","10/12/2020 16:45:09","domain","ddnsssaa.ddns.net"
"ThreatIngestor Event: Twitter-Njrat","10/12/2020 16:45:09","sha256","0f2c192b767541bb6d3539e3be7ab8264e746a757cd9a9c308f705f3140f13a9"
"ThreatIngestor Event: Twitter-Njrat","10/12/2020 16:45:10","url","http://ddnsssaa.ddns.net:8080"
"ThreatIngestor Event: Twitter-Njrat","10/12/2020 16:45:10","domain","ddnsssaa.ddns.net"
"ThreatIngestor Event: Twitter-Njrat","10/12/2020 16:45:10","sha256","0f2c192b767541bb6d3539e3be7ab8264e746a757cd9a9c308f705f3140f13a9"
"ThreatIngestor Event: Twitter-Njrat","10/12/2020 17:00:08","url","http://karinepidh.ddns.net:1177"
"ThreatIngestor Event: Twitter-Njrat","10/12/2020 17:00:08","domain","karinepidh.ddns.net"
"ThreatIngestor Event: Twitter-Njrat","10/12/2020 17:00:08","sha256","ab1c063eeb949839c0d41c4744be4dbaab46a90222d2820eef692cff483ee7eb"
"ThreatIngestor Event: Twitter-Njrat","10/12/2020 17:15:08","url","http://karinepidh.ddns.net:1177"
"ThreatIngestor Event: Twitter-Njrat","10/12/2020 17:15:08","domain","karinepidh.ddns.net"
"ThreatIngestor Event: Twitter-Njrat","10/12/2020 17:15:08","sha256","c83105fad381e9a79fdd2aa33cbe742a8b5438341071edc68bcf5ddfe615c086"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 17:15:09","url","http://liual.by/kaxubdb/871170.jpg"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 17:15:09","domain","liual.by"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 17:15:09","url","http://amgpartyrentals.com/dutnkvntijri/871170.jpg"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 17:15:09","domain","amgpartyrentals.com"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 17:15:09","url","http://collegemonodgagny.fr/lgefrdad/871170.jpg"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 17:15:09","domain","collegemonodgagny.fr"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 17:15:09","url","http://mypolicyguide.com/miimmqhp/871170.jpg"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 17:15:09","domain","mypolicyguide.com"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 17:15:10","url","http://www"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 17:15:10","url","http://laxmirugnaseva.online/vbhjudyk/871170.jpg"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 17:15:10","domain","laxmirugnaseva.online"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 17:15:11","url","http://liual.by/kaxubdb/871170.jpg"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 17:15:11","domain","liual.by"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 17:15:11","url","http://amgpartyrentals.com/dutnkvntijri/871170.jpg"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 17:15:11","domain","amgpartyrentals.com"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 17:15:11","url","http://liual.by/kaxubdb/871170.jpg"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 17:15:11","domain","liual.by"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 17:15:12","url","http://amgpartyrentals.com/dutnkvntijri/871170.jpg"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 17:15:12","domain","amgpartyrentals.com"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 17:15:12","sha256","c2482679c665dbec35164aba7554000817139035dc12efc9e936790ca49e7854"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 17:15:13","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 17:15:13","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 17:15:13","ip-dst","138.201.138.91"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 17:15:13","ip-dst","89.174.36.41"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 18:15:10","url","http://liual.by/kaxubdb/871170.jpg"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 18:15:10","domain","liual.by"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 18:15:10","url","http://amgpartyrentals.com/dutnkvntijri/871170.jpg"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 18:15:10","domain","amgpartyrentals.com"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 18:15:10","url","http://liual.by/kaxubdb/871170.jpg"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 18:15:11","domain","liual.by"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 18:15:11","url","http://amgpartyrentals.com/dutnkvntijri/871170.jpg"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 18:15:11","domain","amgpartyrentals.com"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 18:30:08","url","http://liual.by/kaxubdb/871170.jpg"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 18:30:08","domain","liual.by"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 18:30:08","url","http://amgpartyrentals.com/dutnkvntijri/871170.jpg"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 18:30:08","domain","amgpartyrentals.com"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 19:45:09","sha256","c2482679c665dbec35164aba7554000817139035dc12efc9e936790ca49e7854"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 19:45:09","sha256","692aa8adc305de52bc4c784fc272aaf943b4f8128162b712b24444342078c751"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 20:15:09","sha256","692aa8adc305de52bc4c784fc272aaf943b4f8128162b712b24444342078c751"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 20:15:09","sha256","c2482679c665dbec35164aba7554000817139035dc12efc9e936790ca49e7854"
"ThreatIngestor Event: Twitter-Lokibot","10/12/2020 20:15:10","url","http://nilemixitupd.biz.pl/snolwprjyndxhanzbtjxzqutjcmnyjcIkdiouKHkjnjfdjnsj/Hnbkukp"
"ThreatIngestor Event: Twitter-Lokibot","10/12/2020 20:15:10","domain","nilemixitupd.biz.pl"
"ThreatIngestor Event: Twitter-Lokibot","10/12/2020 20:15:10","url","http://nilemixitupd.biz.pl/fanel/five/fre.php"
"ThreatIngestor Event: Twitter-Lokibot","10/12/2020 20:15:10","md5","10ee47e1f4ee70155a8aa087b469667d"
"ThreatIngestor Event: Twitter-Lokibot","10/12/2020 20:15:10","url","http://51.195.53.27/~dasdas/ff.php/oy1vwB10bvfF3"
"ThreatIngestor Event: Twitter-Lokibot","10/12/2020 20:15:10","ip-dst","51.195.53.27"
"ThreatIngestor Event: Twitter-Lokibot","10/12/2020 20:15:11","md5","8a7ef5d7088bab034105289c9dfb862d"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 20:30:09","sha256","c2482679c665dbec35164aba7554000817139035dc12efc9e936790ca49e7854"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 20:30:09","url","http://liual.by/kaxubdb/871170.jpg"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 20:30:09","domain","liual.by"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 20:30:09","url","http://amgpartyrentals.com/dutnkvntijri/871170.jpg"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 20:30:09","domain","amgpartyrentals.com"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 21:00:09","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 21:00:09","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 21:00:09","ip-dst","138.201.138.91"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 21:00:09","ip-dst","89.174.36.41"
"ThreatIngestor Event: Twitter-Njrat","10/12/2020 21:15:09","url","http://karinepidh.ddns.net:1177"
"ThreatIngestor Event: Twitter-Njrat","10/12/2020 21:15:09","domain","karinepidh.ddns.net"
"ThreatIngestor Event: Twitter-Njrat","10/12/2020 21:15:09","sha256","c83105fad381e9a79fdd2aa33cbe742a8b5438341071edc68bcf5ddfe615c086"
"ThreatIngestor Event: Twitter-IcedID","10/12/2020 21:15:12","url","http://188.166.88.45"
"ThreatIngestor Event: Twitter-IcedID","10/12/2020 21:15:12","url","http://killwaterkolonn.cyou"
"ThreatIngestor Event: Twitter-IcedID","10/12/2020 21:15:13","domain","killwaterkolonn.cyou"
"ThreatIngestor Event: Twitter-IcedID","10/12/2020 21:15:13","url","http://razunimorep.online"
"ThreatIngestor Event: Twitter-IcedID","10/12/2020 21:15:13","domain","razunimorep.online"
"ThreatIngestor Event: Twitter-IcedID","10/12/2020 21:15:13","ip-dst","188.166.88.45"
"ThreatIngestor Event: Twitter-IcedID","10/12/2020 21:15:13","ip-dst","167.71.138.137"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 22:00:08","url","http://liual.by/kaxubdb/871170.jpg"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 22:00:08","domain","liual.by"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 22:00:09","url","http://amgpartyrentals.com/dutnkvntijri/871170.jpg"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 22:00:09","domain","amgpartyrentals.com"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 22:30:09","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 22:30:09","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 22:30:09","ip-dst","138.201.138.91"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 22:30:09","ip-dst","89.174.36.41"
"ThreatIngestor Event: Twitter-Dridex","11/12/2020 06:00:11","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","11/12/2020 06:00:11","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","11/12/2020 06:00:11","ip-dst","138.201.138.91"
"ThreatIngestor Event: Twitter-Dridex","11/12/2020 06:00:11","ip-dst","89.174.36.41"
"ThreatIngestor Event: Twitter-Dridex","11/12/2020 07:00:14","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","11/12/2020 07:00:14","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","11/12/2020 07:00:14","ip-dst","138.201.138.91"
"ThreatIngestor Event: Twitter-Dridex","11/12/2020 07:00:14","ip-dst","89.174.36.41"
"ThreatIngestor Event: Twitter-Trickbot","11/12/2020 11:45:08","url","https://app.any.run/tasks/8c58c917-c763-4648-a291-7b632188074c"
"ThreatIngestor Event: Twitter-Trickbot","11/12/2020 11:45:08","domain","app.any.run"
"ThreatIngestor Event: Twitter-Trickbot","11/12/2020 11:45:09","ip-dst","45.141.59.212"
"ThreatIngestor Event: Twitter-Trickbot","11/12/2020 11:45:09","ip-dst","186.47.209.222"
"ThreatIngestor Event: Twitter-Trickbot","11/12/2020 11:45:09","sha256","829419a788104ec45e82487738be2779a83cac1b65bfc9343e351e75cfa49f5e"
"ThreatIngestor Event: Twitter-Trickbot","11/12/2020 11:45:09","sha256","4c393143111c5013b00e43d608305e03076c24a9bcfc051e70de597814f69038"
"ThreatIngestor Event: Twitter-Trickbot","11/12/2020 13:15:08","sha256","829419a788104ec45e82487738be2779a83cac1b65bfc9343e351e75cfa49f5e"
"ThreatIngestor Event: Twitter-Trickbot","11/12/2020 13:15:08","sha256","829419a788104ec45e82487738be2779a83cac1b65bfc9343e351e75cfa49f5e"
"ThreatIngestor Event: Twitter-Zloader","11/12/2020 16:45:11","url","http://www.businessinsurancelaw.com/wp-punch.php"
"ThreatIngestor Event: Twitter-Zloader","11/12/2020 16:45:11","domain","www.businessinsurancelaw.com"
"ThreatIngestor Event: Twitter-Zloader","11/12/2020 16:45:11","url","http://squire.ae/wp-punch.php"
"ThreatIngestor Event: Twitter-Zloader","11/12/2020 16:45:11","domain","squire.ae"
"ThreatIngestor Event: Twitter-Zloader","11/12/2020 16:45:11","url","http://lamun.pk/wp-punch.php"
"ThreatIngestor Event: Twitter-Zloader","11/12/2020 16:45:11","domain","lamun.pk"
"ThreatIngestor Event: Twitter-Zloader","11/12/2020 16:45:12","url","http://www.rcclabbd.com/wp-punch.php"
"ThreatIngestor Event: Twitter-Zloader","11/12/2020 16:45:12","domain","www.rcclabbd.com"
"ThreatIngestor Event: Twitter-Zloader","11/12/2020 16:45:12","url","http://thecype.com/wp-punch.php"
"ThreatIngestor Event: Twitter-Zloader","11/12/2020 16:45:12","domain","thecype.com"
"ThreatIngestor Event: Twitter-Zloader","11/12/2020 16:45:12","url","http://theterteboltallbrow.tk/wp-smarts.php"
"ThreatIngestor Event: Twitter-Zloader","11/12/2020 16:45:12","domain","theterteboltallbrow.tk"
"ThreatIngestor Event: Twitter-IcedID","11/12/2020 16:45:12","url","http://165.232.104.85"
"ThreatIngestor Event: Twitter-IcedID","11/12/2020 16:45:12","url","http://store4famly.xyz"
"ThreatIngestor Event: Twitter-IcedID","11/12/2020 16:45:13","domain","store4famly.xyz"
"ThreatIngestor Event: Twitter-IcedID","11/12/2020 16:45:13","url","http://161.35.152.178"
"ThreatIngestor Event: Twitter-IcedID","11/12/2020 16:45:13","url","http://kastrillobromwich.cyou"
"ThreatIngestor Event: Twitter-IcedID","11/12/2020 16:45:13","domain","kastrillobromwich.cyou"
"ThreatIngestor Event: Twitter-IcedID","11/12/2020 16:45:13","url","http://139.59.101.19"
"ThreatIngestor Event: Twitter-IcedID","11/12/2020 16:45:13","url","http://missigloves.best"
"ThreatIngestor Event: Twitter-IcedID","11/12/2020 16:45:13","domain","missigloves.best"
"ThreatIngestor Event: Twitter-IcedID","11/12/2020 16:45:13","ip-dst","165.232.104.85"
"ThreatIngestor Event: Twitter-IcedID","11/12/2020 16:45:13","ip-dst","161.35.152.178"
"ThreatIngestor Event: Twitter-IcedID","11/12/2020 16:45:13","ip-dst","139.59.101.19"
"ThreatIngestor Event: Twitter-Trickbot","11/12/2020 18:00:09","sha256","829419a788104ec45e82487738be2779a83cac1b65bfc9343e351e75cfa49f5e"
"ThreatIngestor Event: Twitter-Trickbot","11/12/2020 18:15:08","sha256","829419a788104ec45e82487738be2779a83cac1b65bfc9343e351e75cfa49f5e"
"ThreatIngestor Event: Twitter-Qbot","11/12/2020 20:30:09","md5","01c57faca9267f6164d09ec2b0a63596"
"ThreatIngestor Event: Twitter-Qbot","11/12/2020 20:45:09","md5","01c57faca9267f6164d09ec2b0a63596"
"ThreatIngestor Event: Twitter-Qbot","11/12/2020 21:00:09","md5","01c57faca9267f6164d09ec2b0a63596"
"ThreatIngestor Event: Twitter-IcedID","11/12/2020 21:00:12","url","http://manusderci.top/weqre779/index.php"
"ThreatIngestor Event: Twitter-IcedID","11/12/2020 21:00:12","domain","manusderci.top"
"ThreatIngestor Event: Twitter-IcedID","11/12/2020 21:00:13","url","http://16centurys.cyou"
"ThreatIngestor Event: Twitter-IcedID","11/12/2020 21:00:13","domain","16centurys.cyou"
"ThreatIngestor Event: Twitter-IcedID","11/12/2020 21:00:13","ip-dst","178.62.242.234"
"ThreatIngestor Event: Twitter-IcedID","11/12/2020 21:00:13","sha256","f1cfd7ee8a4c0ca54c89b05e02c0ae42efd974ca18b8a00adc5ce7ad6a44cb8c"
"ThreatIngestor Event: Twitter-IcedID","11/12/2020 21:00:13","sha256","e701400c16f68cd770c21a9a8df8785dda0f1e5658d9fa1f3e5b1ac778d8e6bc"
"ThreatIngestor Event: Twitter-Trickbot","11/12/2020 22:30:08","sha256","829419a788104ec45e82487738be2779a83cac1b65bfc9343e351e75cfa49f5e"
"ThreatIngestor Event: Twitter-Qbot","11/12/2020 22:30:09","md5","01c57faca9267f6164d09ec2b0a63596"
"ThreatIngestor Event: Twitter-Asyncrat","11/12/2020 22:45:11","url","http://193.218.118.85:4545"
"ThreatIngestor Event: Twitter-Asyncrat","11/12/2020 22:45:11","ip-dst","193.218.118.85"
"ThreatIngestor Event: Twitter-Asyncrat","11/12/2020 22:45:11","sha256","e75d95139a6616bc6dfec9b138601871d1707ec88a4609132a7ef5e70559d6c8"
"ThreatIngestor Event: Twitter-Trickbot","12/12/2020 04:00:08","sha256","829419a788104ec45e82487738be2779a83cac1b65bfc9343e351e75cfa49f5e"
"ThreatIngestor Event: Twitter-Hancitor","12/12/2020 06:30:11","ip-dst","185.43.223.169"
"ThreatIngestor Event: Twitter-Hancitor","12/12/2020 06:30:11","sha256","36690bf953192eb205f486a364f788fd75aafa0e119bacb039f2503d4e81d0fa"
"ThreatIngestor Event: Twitter-Hancitor","12/12/2020 06:30:11","sha256","2da5c4e9401d3c04a0fc1a1adff28c1514cf6e282f581cb8dc965649c58e4047"
"ThreatIngestor Event: Twitter-Hancitor","12/12/2020 06:30:11","ip-dst","185.43.223.169"
"ThreatIngestor Event: Twitter-Hancitor","12/12/2020 06:30:11","sha256","36690bf953192eb205f486a364f788fd75aafa0e119bacb039f2503d4e81d0fa"
"ThreatIngestor Event: Twitter-Hancitor","12/12/2020 06:30:11","sha256","2da5c4e9401d3c04a0fc1a1adff28c1514cf6e282f581cb8dc965649c58e4047"
"ThreatIngestor Event: Twitter-Hancitor","12/12/2020 06:30:12","ip-dst","185.43.223.169"
"ThreatIngestor Event: Twitter-Hancitor","12/12/2020 06:30:12","sha256","36690bf953192eb205f486a364f788fd75aafa0e119bacb039f2503d4e81d0fa"
"ThreatIngestor Event: Twitter-Hancitor","12/12/2020 06:30:12","sha256","2da5c4e9401d3c04a0fc1a1adff28c1514cf6e282f581cb8dc965649c58e4047"
"ThreatIngestor Event: Twitter-Hancitor","12/12/2020 07:00:13","ip-dst","185.43.223.169"
"ThreatIngestor Event: Twitter-Hancitor","12/12/2020 07:00:13","sha256","36690bf953192eb205f486a364f788fd75aafa0e119bacb039f2503d4e81d0fa"
"ThreatIngestor Event: Twitter-Hancitor","12/12/2020 07:00:13","sha256","2da5c4e9401d3c04a0fc1a1adff28c1514cf6e282f581cb8dc965649c58e4047"
"ThreatIngestor Event: Twitter-Hancitor","12/12/2020 07:30:17","ip-dst","185.43.223.169"
"ThreatIngestor Event: Twitter-Hancitor","12/12/2020 07:30:17","sha256","36690bf953192eb205f486a364f788fd75aafa0e119bacb039f2503d4e81d0fa"
"ThreatIngestor Event: Twitter-Hancitor","12/12/2020 07:30:17","sha256","2da5c4e9401d3c04a0fc1a1adff28c1514cf6e282f581cb8dc965649c58e4047"
"ThreatIngestor Event: Twitter-Hancitor","12/12/2020 07:45:10","ip-dst","185.43.223.169"
"ThreatIngestor Event: Twitter-Hancitor","12/12/2020 07:45:10","sha256","36690bf953192eb205f486a364f788fd75aafa0e119bacb039f2503d4e81d0fa"
"ThreatIngestor Event: Twitter-Hancitor","12/12/2020 07:45:10","sha256","2da5c4e9401d3c04a0fc1a1adff28c1514cf6e282f581cb8dc965649c58e4047"
"ThreatIngestor Event: Twitter-IcedID","12/12/2020 09:45:11","url","http://178.62.242.234"
"ThreatIngestor Event: Twitter-IcedID","12/12/2020 09:45:12","url","http://16centurys.cyou"
"ThreatIngestor Event: Twitter-IcedID","12/12/2020 09:45:12","domain","16centurys.cyou"
"ThreatIngestor Event: Twitter-IcedID","12/12/2020 09:45:12","url","http://balanseer.top"
"ThreatIngestor Event: Twitter-IcedID","12/12/2020 09:45:12","domain","balanseer.top"
"ThreatIngestor Event: Twitter-IcedID","12/12/2020 09:45:12","url","http://dastoperasder.cyou"
"ThreatIngestor Event: Twitter-IcedID","12/12/2020 09:45:12","domain","dastoperasder.cyou"
"ThreatIngestor Event: Twitter-IcedID","12/12/2020 09:45:12","url","http://duellolineup.top"
"ThreatIngestor Event: Twitter-IcedID","12/12/2020 09:45:12","domain","duellolineup.top"
"ThreatIngestor Event: Twitter-IcedID","12/12/2020 09:45:12","url","http://fulofutobrille.top"
"ThreatIngestor Event: Twitter-IcedID","12/12/2020 09:45:13","domain","fulofutobrille.top"
"ThreatIngestor Event: Twitter-IcedID","12/12/2020 09:45:13","url","http://newfleet.best"
"ThreatIngestor Event: Twitter-IcedID","12/12/2020 09:45:13","domain","newfleet.best"
"ThreatIngestor Event: Twitter-IcedID","12/12/2020 09:45:13","url","http://oldesttrjapka.cyou"
"ThreatIngestor Event: Twitter-IcedID","12/12/2020 09:45:13","domain","oldesttrjapka.cyou"
"ThreatIngestor Event: Twitter-IcedID","12/12/2020 09:45:13","url","http://oldmanner.cyou"
"ThreatIngestor Event: Twitter-IcedID","12/12/2020 09:45:13","domain","oldmanner.cyou"
"ThreatIngestor Event: Twitter-IcedID","12/12/2020 09:45:13","url","http://portoweapon.club"
"ThreatIngestor Event: Twitter-IcedID","12/12/2020 09:45:13","domain","portoweapon.club"
"ThreatIngestor Event: Twitter-IcedID","12/12/2020 09:45:14","url","http://rusishipbuilder.cyou"
"ThreatIngestor Event: Twitter-IcedID","12/12/2020 09:45:14","domain","rusishipbuilder.cyou"
"ThreatIngestor Event: Twitter-IcedID","12/12/2020 09:45:14","ip-dst","178.62.242.234"
"ThreatIngestor Event: Twitter-Hancitor","12/12/2020 10:00:10","ip-dst","185.43.223.169"
"ThreatIngestor Event: Twitter-Hancitor","12/12/2020 10:00:11","sha256","36690bf953192eb205f486a364f788fd75aafa0e119bacb039f2503d4e81d0fa"
"ThreatIngestor Event: Twitter-Hancitor","12/12/2020 10:00:11","sha256","2da5c4e9401d3c04a0fc1a1adff28c1514cf6e282f581cb8dc965649c58e4047"
"ThreatIngestor Event: Twitter-IcedID","12/12/2020 10:00:12","url","http://178.62.242.234"
"ThreatIngestor Event: Twitter-IcedID","12/12/2020 10:00:12","url","http://16centurys.cyou"
"ThreatIngestor Event: Twitter-IcedID","12/12/2020 10:00:12","domain","16centurys.cyou"
"ThreatIngestor Event: Twitter-IcedID","12/12/2020 10:00:12","url","http://balanseer.top"
